,5.07,-0.8,1.8,0.36,-0.35,0.25,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,5.07_zscore,-0.8_zscore,1.8_zscore,0.36_zscore,-0.35_zscore,0.25_zscore
522,0.68,0.2,-0.97,0.64,-0.65,0.43,1420.86,25.494,83.15,0.269050013,0.0494,0.053,0.0627,0.0493,-0.012480691,0.004116667,0.009105696,-0.0145,-0.0231,0.001587551,-0.004144305,0.010894,0.009679,0.03283487767518058,-0.010173335760149924,-0.45418882489789475,0.177353104739234,-0.47030442697717795,0.1936462015710207
523,3.49,-2.04,-1.45,1.15,1.03,0.44,1482.37,25.71933333,83.7402481,0.254456169,0.0487,0.0547,0.0639,0.0489,-0.008905072,0.004058333,0.006496163,0.0085,0.014,0.000582144,-0.004144305,0.043991,0.042857,0.6730711765528853,-0.7540107061826238,-0.6254199327461878,0.4115235937664573,0.3805364039737444,0.2314909058965512
524,3.24,0.4,-0.65,1.58,-1.36,0.41,1530.62,25.94466667,84.33049621,0.243911494,0.0473,0.0547,0.0639,0.051,-0.010276261,0.003941667,0.006110719,-0.02,-0.0178,0.00069655,-0.004144305,0.034459,0.032154,0.6161106517417017,0.0562407151704281,-0.34003475299903274,0.6089614570639202,-0.829885968629056,0.11795679291995968
525,-1.96,0.74,-1.05,0.53,0.08,0.4,1503.35,26.17,84.92074431,0.24789561,0.0461,0.0579,0.067,0.0521,-0.011057478,0.003841667,0.001937975,-0.0091,-0.0148,0.001472429,-0.004144305,-0.01662,-0.017829,-0.5686682643309192,0.1691446017524107,-0.4827273428726103,0.12684574436081325,-0.10059382781397955,0.08011208859442938
526,-3.73,-2.99,-3.71,0.2,-1.13,0.4,1455.27,26.43933333,82.81407765,0.251584964,0.0482,0.0573,0.0665,0.0501,-0.015255467,0.004016667,-0.000254377,0.0284,-0.0032,0.002426262,-0.004144305,-0.031197,-0.032283,-0.9719487799940997,-1.0694774481028695,-1.4316330655319014,-0.024676336774448946,-0.71340180724887,0.08011208859442938
527,0.92,-0.37,-1.86,-1.21,-0.53,0.42,1473.99,26.70866667,80.70741098,0.248839851,0.042,0.0579,0.0665,0.0487,-0.012193563,0.0035,-0.001833902,0.0199,0.0152,0.005134044,-0.004144305,0.015094,0.012859,0.08751698149391691,-0.19945338091229725,-0.771679837366605,-0.6720888652614784,-0.40953008190925494,0.1558014972454902
528,3.22,-2.44,-2.21,-0.52,-3.02,0.32,1526.75,26.978,78.60074431,0.239207437,0.0389,0.0574,0.0659,0.0489,-0.013010957,0.003241667,0.002755907,0.0012,0.0135,0.001868431,-0.004144305,0.037468,0.035923,0.611553809756807,-0.8868388080437798,-0.8965358535059853,-0.3552699683422938,-1.6705977420686575,-0.22264554600981443
529,1.8,-0.08,-2.98,-0.3,-0.09,0.32,1549.38,27.22933333,74.46074431,0.23861706,0.039,0.0566,0.0648,0.048,-0.017953205,0.00325,0.002139191,0.0155,0.0088,0.001682891,-0.004144305,0.01736,0.016292,0.2880180288292835,-0.10315300706295916,-1.1712190890126222,-0.25425524758545226,-0.18669081666020382,-0.22264554600981443
530,-4.83,-3.02,-0.94,1.89,-0.29,0.34,1481.14,27.48066667,70.32074431,0.248579692,0.0327,0.0544,0.064,0.0445,-0.025209935,0.002725,0.005939618,0.0468,0.0079,0.00563682,-0.004144305,-0.041382,-0.043581,-1.222575089163308,-1.079439555742456,-0.4434868806573764,0.7513003817667422,-0.2879813917734089,-0.14695613735875343
531,-0.87,0.15,-0.55,0.87,-1.05,0.27,1468.36,27.732,66.18074431,0.250582973,0.03,0.0549,0.0665,0.045,-0.041591437,0.0025,-0.000670863,-0.0029,0.0028,0.002345333,-0.004144305,-0.006116,-0.007903,-0.32032037615415837,-0.026776848492794433,-0.30436160553063835,0.28295940371229555,-0.6728855772035881,-0.4118690676374667
532,-6.36,-0.65,3.97,2.14,2.14,0.21,1378.55,27.922,64.25074431,0.262754422,0.0275,0.0533,0.0654,0.0436,-0.044186577,0.002291667,0.004970576,0.0213,0.0017,0.004831799,-0.004144305,-0.061166,-0.062332,-1.5711735010077523,-0.29243305221510646,1.3080646600407884,0.866089837172244,0.9426990958520324,-0.6389372935906497
533,-3.09,-0.66,-0.84,0.88,-0.93,0.13,1330.63,28.112,62.32074431,0.270979321,0.0212,0.0553,0.0682,0.0438,-0.050637917,0.001766667,0.002904112,0.0018,-0.0071,0.003225655,-0.004144305,-0.031419,-0.033693,-0.8261298364774695,-0.2957537547616354,-0.40781373318898206,0.2875509819285156,-0.612111232135665,-0.9416949281948934
534,-0.93,0.56,0.3,0.79,0.5,0.17,1322.7,28.302,60.39074431,0.254057567,0.0126,0.0551,0.0689,0.0432,-0.052877042,0.00105,0.008668213,0.0106,-0.0059,0.006337649,-0.004144305,-0.0034,-0.005054,-0.33399090210884247,0.10937195591489052,-0.0011398520492859774,0.24622677798253498,0.11211637992375102,-0.7903161108927714
535,4.6,-1.2,-0.94,1.64,-2.47,0.18,1385.59,28.43866667,57.38382954,0.243014696,0.0129,0.0555,0.0697,0.0458,-0.049833213,0.001075,0.006064778,-0.0288,0.0091,0.002903691,-0.004144305,0.048629,0.04749,0.9259759067145408,-0.47507169227419604,-0.4434868806573764,0.6365109263612406,-1.3920486605073439,-0.7524714065672411
536,1.86,3.02,-1.43,0.93,-0.06,0.18,1400.38,28.57533333,54.37691477,0.246510612,0.0173,0.0557,0.0693,0.0475,-0.046380474,0.001441667,0.008420886,-0.0164,-0.0277,0.001640662,-0.004144305,0.012986,0.010708,0.3016885547839676,0.9262647823610001,-0.618285303252509,0.31050887300961594,-0.1714972303932231,-0.7524714065672411
537,-8.44,1.18,-2.71,4.96,-0.55,0.17,1280.0,28.712,51.37,0.274491388,0.0186,0.0568,0.0707,0.046,-0.048372532,0.00155,0.010076997,0.022,-0.0061,0.003425177,-0.004144305,-0.082842,-0.084569,-2.0450850674368004,0.3152555137996823,-1.0749015908479571,2.160914894146303,-0.4196591394205755,-0.7903161108927714
538,-0.77,3.72,5.42,-1.37,1.08,0.15,1267.38,28.75933333,49.56333333,0.273815655,0.0163,0.0567,0.0716,0.0465,-0.047946534,0.001358333,0.005251011,-0.0025,-0.0109,0.004465911,-0.004144305,-0.007306,-0.008738,-0.2975361662296849,1.1587139606180232,1.8253252983325068,-0.7455541167209995,0.4058590477520457,-0.8660055195438324
539,1.53,3.46,1.59,1.86,0.84,0.13,1282.83,28.80666667,47.75666667,0.269889246,0.0172,0.0564,0.0715,0.0449,-0.047450783,0.001433333,-0.003991562,0.0242,0.0121,0.003447891,-0.004144305,0.014955,0.012682,0.22650066203320512,1.0723756944082716,0.45904375029300176,0.7375256471180821,0.2843103576161996,-0.9416949281948934
540,-9.24,0.25,5.91,2.41,1.78,0.15,1166.36,28.854,45.95,0.287123548,0.0113,0.0565,0.0731,0.0443,-0.050314112,0.000941667,-0.001383019,0.0112,-0.0863,0.023774695,-0.004144305,-0.085467,-0.087287,-2.2273587468325884,0.006430176972494576,2.0001237209276397,0.9900624490101858,0.7603760606482634,-0.8660055195438324
541,-17.23,-3.34,-2.3,3.04,2.05,0.08,968.75,28.69833333,35.59333333,0.334099374,0.0067,0.0628,0.0888,0.0478,-0.057654192,0.000558333,-0.010101333,-0.0383,-0.045,0.058088493,-0.004144305,-0.16698,-0.168455,-4.04781711979802,-1.185702037231381,-0.9286416862275402,1.27933187663205,0.89711833705109,-1.1309184498225457
542,-7.86,-3.89,-6.31,4.53,2.75,0.03,896.24,28.54266667,25.23666667,0.352867356,0.0019,0.0612,0.0921,0.0372,-0.054550718,0.000158333,-0.019152895,0.1443,0.1174,0.036257085,-0.004144305,-0.073512,-0.076514,-1.9129366498748546,-1.3683406772904705,-2.3591348997101553,1.96347703084884,1.2516353499473076,-1.320141971450198
543,1.74,3.29,0.14,0.06,-1.49,0.0,903.25,28.387,14.88,0.354984225,0.0003,0.0505,0.0843,0.0303,-0.024768004,2.5e-05,-0.010342474,0.0967,0.156,0.020089947,-0.004144305,0.011995,0.009229,0.2743475028745994,1.0159237511172805,-0.058216887998717,-0.08895843180152989,-0.8957248424526392,-1.4336760844267895
544,-8.12,-2.14,-11.29,0.18,-1.17,0.0,825.88,28.00966667,12.20666667,0.38939314,0.0013,0.0505,0.0814,0.0394,-0.025346666,0.000108333,0.004352417,-0.1124,-0.0949,0.011971097,-0.004144305,-0.082615,-0.084039,-1.972175595678485,-0.7872177316479128,-4.135657643636196,-0.03385949320688909,-0.733659922271511,-1.4336760844267895
545,-10.1,-1.32,-6.95,1.19,-1.02,0.01,735.09,27.63233333,9.533333333,0.441103055,0.003,0.0527,0.0808,0.0401,-0.025259504,0.00025,0.004972933,-0.0056,-0.0308,0.009961162,-0.004144305,-0.103588,-0.107402,-2.42330295218306,-0.5149201228325428,-2.58744304350788,0.4298899066313376,-0.6576919909366072,-1.395831380101259
546,8.95,0.67,3.47,-2.52,-2.25,0.02,797.87,27.255,6.86,0.296528285,0.0021,0.055,0.0842,0.0355,-0.037758136,0.000175,0.002431748,0.0641,-0.0018,0.020364428,-0.004144305,0.087634,0.084154,1.9170890384291368,0.14589968392670843,1.1296989226988163,-1.2735856115863071,-1.2806290278828183,-1.3579866757757284
547,10.18,7.13,5.36,1.31,0.13,0.01,872.81,26.70133333,7.076666667,0.276227577,0.0016,0.0539,0.0839,0.041,-0.031360408,0.000133333,0.002496368,-0.0649,-0.003,0.007551066,-0.004144305,0.09423,0.09255,2.197334820500161,2.2910735289843784,1.8039214098514704,0.48498884522597846,-0.0752711840356783,-1.395831380101259
548,5.21,-2.32,0.28,-0.78,-2.17,0.0,919.14,26.14766667,7.293333333,0.265432048,0.0018,0.0554,0.0806,0.0432,-0.024779038,0.00015,0.002888764,-0.0248,0.0489,0.006381091,-0.004144305,0.05464,0.051848,1.064959587253829,-0.8469903774854329,-0.008274481542964843,-0.4746510019640155,-1.2401127978375364,-1.4336760844267895
549,0.43,2.29,-2.73,-1.41,-0.33,0.01,919.32,25.594,7.51,0.267107849,0.0018,0.0561,0.075,0.0429,-0.022539012,0.00015,0.008589892,0.0083,0.035,0.003472523,-0.004144305,0.002476,0.00068,-0.024125647136003132,0.6838534964643903,-1.082036220341636,-0.7639204295858797,-0.30823950679604994,-1.395831380101259
550,7.72,2.39,4.83,-0.46,3.14,0.01,987.48,25.02966667,9.186666667,0.246004791,0.0018,0.0541,0.0709,0.043,-0.014189596,0.00015,-0.001585587,0.0019,0.0565,0.003771153,-0.004144305,0.074482,0.073101,1.6368432563581132,0.7170605219296794,1.61485372826898,-0.32772049904497336,1.4491519714180576,-1.395831380101259
551,3.33,-0.09,7.63,-3.02,3.34,0.01,1020.62,24.46533333,10.86333333,0.237594089,0.0017,0.0526,0.0658,0.0415,-0.008173233,0.000141667,0.00224285,0.0231,0.0235,0.002177735,-0.004144305,0.034751,0.032255,0.6366164406737277,-0.10647370960948806,2.613701857384023,-1.5031645223973105,1.5504425465312623,-1.395831380101259
552,4.08,2.73,1.05,1.31,0.36,0.01,1057.08,23.901,12.54,0.232310024,0.0012,0.0513,0.0631,0.0403,-6.34e-05,0.0001,0.000625481,0.0176,0.0273,0.001912658,-0.004144305,0.036534,0.034978,0.8074980151072788,0.829964408511662,0.26640875396367203,0.48498884522597846,0.04121297734450749,-1.395831380101259
553,-2.59,-4.93,-4.21,4.17,-1.51,0.0,1036.19,23.40233333,25.35,0.232299261,0.0007,0.0515,0.0629,0.042,0.003145949,5.83e-05,0.000963101,-0.0171,0.0016,0.003898019,-0.004144305,-0.018259,-0.019458,-0.7122087868551021,-1.7136937421294758,-1.6099988028738732,1.7981802150649175,-0.9058538999639596,-1.4336760844267895
554,5.56,-2.68,-0.34,1.0,0.12,0.0,1095.63,22.90366667,38.16,0.218104872,0.0005,0.0519,0.0632,0.0406,0.007464034,4.17e-05,0.000707753,0.0208,0.0044,0.002001332,-0.004144305,0.060257,0.057607,1.1447043219894861,-0.9665356691604734,-0.22944799584701012,0.34264992052315635,-0.08033571279133855,-1.4336760844267895
555,2.75,6.24,-0.17,1.02,-0.09,0.01,1115.1,22.405,50.97,0.216364517,0.0005,0.0526,0.0637,0.0458,0.010533821,4.17e-05,-0.001761198,-0.0584,-0.0275,0.000933454,-0.004144305,0.018983,0.017346,0.5044680231117815,1.9955310023433064,-0.16880364515073962,0.3518330769555965,-0.18669081666020382,-1.395831380101259
556,-3.36,0.34,0.43,-1.27,0.46,0.0,1073.87,22.238,54.29,0.22411702,0.0006,0.0526,0.0625,0.0440589,0.01335015,5e-05,0.003417474,0.0263637,0.0095528,0.001991705,-0.004144305,-0.035751,-0.036781,-0.8876472032735478,0.03631649989125469,0.04523523965962674,-0.6996383345587988,0.09185826490111003,-1.4336760844267895
557,3.4,1.51,3.23,-0.27,1.43,0.0,1104.49,22.071,57.61,0.218518468,0.0011,0.0535,0.0634,0.0440712,0.0138627,9.17e-05,0.000249207,0.0031542,0.00388,0.002373256,-0.004144305,0.030424,0.028014,0.6525653876208591,0.42483869783513606,1.0440833687746698,-0.24048051293679212,0.5831175542001544,-1.4336760844267895
558,6.31,1.85,2.21,-0.65,1.69,0.01,1169.43,21.904,60.93,0.38187817,0.0015,0.0527,0.0627,0.0457777,0.026337232,0.000125,0.004106284,-0.0178755,0.0045083,0.000633437,-0.004144305,0.061014,0.05943,1.3155858964230374,0.5377425844171188,0.680217264597047,-0.4149604851531546,0.714795301847321,-1.395831380101259
559,2.0,4.98,2.89,0.69,1.72,0.01,1186.69,21.94833333,62.98666667,0.376606129,0.0016,0.0529,0.0625,0.0437358,0.026617051,0.000133333,0.001736885,0.0303965,0.0357402,0.001793867,-0.004144305,0.015977,0.014957,0.33358644867823045,1.577122481480665,0.9227946673821289,0.2003109958203343,0.7299888881143017,-1.395831380101259
560,-7.89,0.04,-2.44,1.3,-0.21,0.01,1089.41,21.99266667,65.04333333,0.409002795,0.0016,0.0496,0.0605,0.040681,0.025682697,0.000133333,0.000775197,0.0436836,-0.0051031,0.008107791,-0.004144305,-0.080111,-0.082337,-1.9197719128521964,-0.06330457650461234,-0.9785840926832924,0.4803972670097584,-0.24746516172812685,-1.395831380101259
561,-5.57,-2.47,-4.7,-0.16,-1.55,0.01,1030.71,22.037,67.1,0.424176541,0.0012,0.0488,0.0623,0.0376074,0.018726384,0.0001,-0.000976267,0.0445643,0.0519454,0.005591726,-0.004144305,-0.053525,-0.055115,-1.391178242604412,-0.8968009156833665,-1.7847972254690059,-0.18997315255837133,-0.9261120149866007,-1.395831380101259
562,6.93,0.12,-0.31,0.24,2.01,0.01,1101.6,22.14233333,68.68666667,0.396133553,0.0016,0.0472,0.0601,0.0376576,0.015517815,0.000133333,0.000211043,0.0024381,0.0169798,0.003348826,-0.004144305,0.070451,0.06862,1.4568479979547728,-0.03673895613238114,-0.21874605160649177,-0.006310023909568687,0.8768602220284489,-1.395831380101259
563,-4.77,-3.15,-1.9,0.53,-1.59,0.01,1049.33,22.24766667,70.27333333,0.413981619,0.0016,0.0449,0.0566,0.0327078,0.011120043,0.000133333,0.001380664,0.0702126,0.0473188,0.002704607,-0.004144305,-0.045434,-0.04784,-1.208904563208624,-1.1226086888473317,-0.7859490963539626,0.12684574436081325,-0.9463701300092416,-1.395831380101259
564,9.54,3.75,-3.16,-0.21,0.38,0.01,1141.2,22.353,71.86,0.384305783,0.0015,0.0453,0.0566,0.034063,0.003239165,0.000125,0.000581736,-0.0153301,-0.0143948,0.002337192,-0.004144305,0.090383,0.088751,2.0515158769835304,1.1686760682576098,-1.2354307544557321,-0.21293104363947168,0.05134203485582801,-1.395831380101259
565,3.88,0.8,-2.43,1.19,-0.26,0.01,1183.26,22.47833333,73.69,0.372887286,0.0013,0.0468,0.0572,0.0367157,0.007144769,0.000108333,0.001245199,-0.0317387,-0.0202745,0.001080044,-0.004144305,0.038726,0.037081,0.7619295952583318,0.18906881703158412,-0.975016777936453,0.4298899066313376,-0.2727878055064281,-1.395831380101259
566,0.6,3.67,-0.96,0.45,1.59,0.01,1180.55,22.60366667,75.52,0.376694754,0.0014,0.0487,0.0592,0.0380256,0.014759639,0.000116667,0.000420646,-0.0137264,-0.0057274,0.001737916,-0.004144305,-5.1e-05,-0.002571,0.014607509735601777,1.1421104478853785,-0.45062151015105534,0.09011311863105272,0.6641500142907185,-1.395831380101259
567,6.82,1.03,3.7,-3.44,3.16,0.01,1257.64,22.729,77.35,0.358100317,0.0014,0.0502,0.061,0.0413782,0.012573506,0.000116667,0.001718441,-0.0388143,-0.0036191,0.00083212,-0.004144305,0.067054,0.065249,1.4317853670378522,0.26544497560174884,1.2117471618761235,-1.6960108074785532,1.459281028929378,-1.395831380101259
568,1.99,-2.43,0.83,-0.76,0.83,0.01,1286.12,22.963,78.67,0.348632224,0.0015,0.0504,0.0609,0.0432,0.015335882,0.000125,0.00476323,-0.0196,-0.0198,0.00086324,-0.004144305,0.023349,0.022319,0.3313080276857831,-0.883518105497251,0.18792782953320428,-0.4654678455315754,0.27924582886053934,-1.395831380101259
569,3.49,1.65,1.27,-1.94,0.88,0.01,1327.22,23.197,79.99,0.339096573,0.0013,0.0522,0.0615,0.0426,0.015896537,0.000108333,0.004931365,0.0113,0.0157,0.001065549,-0.004144305,0.032508,0.030251,0.6730711765528853,0.47132853348654064,0.3448896783941397,-1.0072740750455431,0.3045684726388406,-1.395831380101259
570,0.46,2.62,-1.83,1.76,-0.03,0.01,1325.83,23.431,81.31,0.354269939,0.001,0.0513,0.0603,0.0429,0.012454255,8.33e-05,0.009751072,-0.0006,-0.0072,0.002347269,-0.004144305,0.000625,-0.000867,-0.017290384158661083,0.7934366804998441,-0.7609778931260865,0.6916098649558814,-0.15630364412624234,-1.395831380101259
571,2.9,-0.55,-2.43,1.01,-0.8,0.0,1363.61,23.73433333,82.16333333,0.340696801,0.0006,0.0516,0.0602,0.0416,0.009363301,5e-05,0.00643943,0.0199,0.0239,0.000636542,-0.004144305,0.029441,0.028358,0.5386443379984918,-0.25922602674981754,-0.975016777936453,0.34724149873937643,-0.5462723583120818,-1.4336760844267895
572,-1.27,-0.63,-2.12,2.08,-1.59,0.0,1345.2,24.03766667,83.01666667,0.347222189,0.0004,0.0496,0.0578,0.0391,0.009094734,3.33e-05,0.004704188,0.0355,0.0257,0.000934191,-0.004144305,-0.011313,-0.013573,-0.41145721585205225,-0.2857916471220487,-0.8644300207844303,0.8385403678749236,-0.9463701300092416,-1.4336760844267895
573,-1.75,0.16,-0.42,2.49,-1.53,0.0,1320.64,24.341,83.87,0.351570039,0.0004,0.0499,0.0575,0.0409,0.01171812,3.33e-05,-0.001070967,-0.0179,-0.021,0.002294749,-0.004144305,-0.016545,-0.018106,-0.520821423489525,-0.02345614594626553,-0.2579865138217256,1.0267950747399464,-0.9159829574752801,-1.4336760844267895
574,-2.35,-1.2,-0.9,2.68,-1.81,0.0,1292.28,24.621,84.90666667,0.359418903,0.0004,0.0493,0.0576,0.0378,0.012368431,3.33e-05,0.000886046,0.0422,0.0473,0.001830759,-0.004144305,-0.019828,-0.020982,-0.6575266830363659,-0.47507169227419604,-0.42921762167001876,1.1140350608481275,-1.0577897626337671,-1.4336760844267895
575,-5.99,-3.2,-2.36,3.3,-0.38,0.01,1218.89,24.901,85.94333333,0.375812522,0.0002,0.0437,0.0536,0.0315,0.012766928,1.67e-05,0.002757589,0.0862,0.024,0.019222199,-0.004144305,-0.054322,-0.056734,-1.4868719242872004,-1.1392122015799764,-0.9500455747085768,1.3987129102537716,-0.3335621505743512,-1.395831380101259
576,-7.59,-3.66,-1.72,2.04,0.24,0.0,1131.42,25.181,86.98,0.399922847,0.0001,0.0409,0.0527,0.0265,0.013092446,8.33e-06,0.001518462,0.0704,0.0575,0.006915736,-0.004144305,-0.070238,-0.071739,-1.8514192830787761,-1.2919645187203057,-0.7217374309108529,0.8201740550100433,-0.01956136772341553,-1.4336760844267895
577,11.35,3.46,0.1,-2.16,-0.86,0.0,1253.3,25.59566667,86.97,0.365077905,0.0002,0.0398,0.0537,0.0291,0.00792846,1.67e-05,-0.002062683,-0.0306,0.0094,0.007400881,-0.004144305,0.109014,0.107554,2.463910076616501,1.0723756944082716,-0.07248614698607476,-1.1082887958023848,-0.5766595308460433,-1.4336760844267895
578,-0.28,-0.28,-0.46,1.86,1.49,0.0,1246.96,26.01033333,86.96,0.362329898,0.0001,0.0387,0.0514,0.0273,-0.00433557,8.33e-06,-0.000843561,0.0251,-0.0356,0.007679543,-0.004144305,-0.002727,-0.005552,-0.18589353759976482,-0.1695670579935372,-0.27225577280908336,0.7375256471180821,0.6135047267341159,-1.4336760844267895
579,0.74,-0.33,1.63,0.98,2.52,0.0,1257.6,26.425,86.95,0.357232541,0.0001,0.0393,0.0525,0.0255,-0.006495091,8.33e-06,-0.002466516,0.027,0.0512,0.002764065,-0.004144305,0.009427,0.007613,0.04650540362986465,-0.18617057072618168,0.47331300928035946,0.33346676409071624,1.1351511885671222,-1.4336760844267895
580,5.05,2.06,-0.97,-2.01,-1.43,0.0,1312.41,26.73433333,87.48,0.345487303,0.0003,0.0385,0.0523,0.0249,-0.013070136,2.5e-05,0.004400191,0.0002,0.0194,0.000648156,-0.004144305,0.045205,0.044003,1.0285048513746715,0.6074773378942256,-0.45418882489789475,-1.0394151225590835,-0.8653376699186776,-1.4336760844267895
581,4.42,-1.71,0.43,-0.48,-0.01,0.0,1365.68,27.04366667,88.01,0.336973935,0.0009,0.0385,0.0514,0.0272,-0.014466842,7.5e-05,0.004402974,-0.0196,0.0057,0.000623691,-0.004144305,0.04334,0.040744,0.8849643288504886,-0.64442752214717,0.04523523965962674,-0.3369036554774135,-0.14617458661492183,-1.4336760844267895
582,3.11,-0.47,1.14,-0.54,0.74,0.0,1408.47,27.353,88.54,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.67e-05,0.007594559,-0.0302,-0.0303,0.001155302,-0.004144305,0.032866,0.031282,0.586491178839886,-0.23266040637758628,0.2985145866852269,-0.3644531247747339,0.23366507005959708,-1.4336760844267895
583,-0.85,-0.55,-0.78,1.3,0.65,0.0,1397.91,27.67533333,88.33333333,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.67e-05,0.00302103,0.0409,0.0251,0.001627534,-0.004144305,-0.006034,-0.007237,-0.31576353416926367,-0.25922602674981754,-0.3864098447079454,0.4803972670097584,0.18808431125865482,-1.4336760844267895
584,-6.19,-0.12,-1.07,2.08,2.31,0.01,1310.33,27.99766667,88.12666667,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,7.5e-05,-0.001173479,0.0643,0.0344,0.001496093,-0.004144305,-0.05979,-0.062433,-1.5324403441361474,-0.11643581724907476,-0.4898619723662892,0.8385403678749236,1.0287960846982567,-1.395831380101259
585,3.89,0.84,0.62,-1.09,0.46,0.0,1362.16,28.32,87.92,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,7.5e-05,-0.001466397,-0.0136,0.0064,0.003437258,-0.004144305,0.041465,0.039888,0.7642080162507793,0.20235162721769973,0.11301421984957609,-0.6169899266668376,0.09185826490111003,-1.4336760844267895
586,0.79,-2.78,-0.02,1.1,0.05,0.0,1379.32,28.74333333,87.44666667,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33e-05,-0.001629786,0.0247,0.0612,0.001552866,-0.004144305,0.014363,0.013096,0.057897508592101396,-0.9997426946257624,-0.11529392394814804,0.38856570268535706,-0.11578741408096031,-1.4336760844267895
587,2.55,0.44,1.3,-1.33,-0.84,0.01,1406.58,29.16666667,86.97333333,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33e-05,0.005565158,-0.0068,-0.0093,0.000727126,-0.004144305,0.022744,0.019938,0.4588996032628346,0.06952352535654369,0.355591622634658,-0.7271878038561193,-0.5665304733347227,-1.395831380101259
588,2.73,0.61,1.6,-1.49,1.55,0.01,1440.67,29.59,86.5,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.17e-05,0.004462212,-0.0146,-0.0126,0.001044683,-0.004144305,0.02512,0.023547,0.49991118112688687,0.125975468647535,0.46261106503984123,-0.8006530553156402,0.6438918992680775,-1.395831380101259
589,-1.76,-0.89,3.59,-1.34,2.5,0.01,1412.16,30.14231402,86.50333333,0.349237122,0.001,0.0347,0.0458,0.0238,-0.016443289,8.33e-05,-0.000388925,-0.0014,0.0206,0.000925526,-0.004144305,-0.017837,-0.019227,-0.5230998444819722,-0.3721299133318001,1.1725066996608895,-0.7317793820723393,1.1250221310558013,-1.395831380101259
590,0.78,0.46,-0.84,0.6,0.84,0.01,1416.18,30.69462805,86.50666667,0.351137531,0.0009,0.035,0.0451,0.0228,-0.012810835,7.5e-05,-0.004738087,0.0144,-0.0092,0.001902651,-0.004144305,0.005326,0.002154,0.055619087599654046,0.0761649304496015,-0.40781373318898206,0.15898679187435372,0.2843103576161996,-1.395831380101259
591,1.18,1.89,3.51,-1.85,0.91,0.01,1426.19,31.24694207,86.51,0.349032443,0.0007,0.0365,0.0463,0.0246,-0.012258026,5.83e-05,-0.002693064,-0.0202,-0.0062,0.001035712,-0.004144305,0.008508,0.005902,0.14675592729754794,0.5510253946032343,1.143968181686174,-0.9659498710995627,0.3197620589058214,-1.395831380101259
592,5.57,0.48,0.96,-1.93,1.41,0.0,1498.11,31.5352754,86.90666667,0.329984027,0.0007,0.038,0.0473,0.0291,-0.008679145,5.83e-05,0.002957304,-0.0332,-0.0313,0.00090677,-0.004144305,0.052361,0.051024,1.1469827429819337,0.08280633554265929,0.23430292124211705,-1.002682496829323,0.5729884966888339,-1.4336760844267895
593,1.29,-0.25,0.11,-0.67,0.52,0.0,1514.68,31.82360873,87.30333333,0.325431232,0.001,0.039,0.0485,0.0285,-0.009525656,8.33e-05,0.00819003,0.0114,0.0093,0.001242766,-0.004144305,0.013013,0.010511,0.1718185582144688,-0.15960495035395048,-0.06891883223923533,-0.42414364158559476,0.12224543743507155,-1.4336760844267895
594,4.03,0.85,-0.19,0.14,1.38,0.0,1569.19,32.11194207,87.7,0.346129997,0.0009,0.0393,0.0485,0.0287,-0.009549838,7.5e-05,0.002614509,-0.0062,-0.0018,0.000484499,-0.004144305,0.037584,0.036025,0.7961059101450422,0.20567232976422864,-0.1759382746444185,-0.05222580607176934,0.5577949104218531,-1.4336760844267895
595,1.55,-2.25,0.45,0.27,0.37,0.0,1597.57,32.49674182,88.78333333,0.340036254,0.0006,0.0373,0.0459,0.0264,-0.008668375,5e-05,-0.001039639,0.0378,0.0349,0.00168273,-0.004144305,0.019621,0.018482,0.23105750401809982,-0.8237454596597307,0.052369869153305625,0.007464710739091524,0.04627750610016775,-1.4336760844267895
596,2.8,2.06,2.63,-1.97,-0.87,0.0,1630.74,32.88154157,89.86666667,0.333832598,0.0004,0.0389,0.0473,0.0309,-0.004689718,3.33e-05,0.001780408,-0.0629,-0.0536,0.00101556,-0.004144305,0.02312,0.020441,0.5158601280740183,0.6074773378942256,0.8300444839643034,-1.0210488096942034,-0.5817240596017035,-1.4336760844267895
597,-1.2,1.57,0.03,-0.38,0.0,0.0,1606.28,33.26634132,90.95,0.338444358,0.0005,0.0427,0.0519,0.033,0.000145598,4.17e-05,0.002399708,-0.0285,-0.0371,0.002247641,-0.004144305,-0.013601,-0.015262,-0.3955082689049208,0.4447629131143095,-0.09745735021395086,-0.2909878733152128,-0.14111005785926156,-1.4336760844267895
598,5.65,1.81,0.57,-1.35,0.51,0.0,1685.73,33.64553134,92.09,0.325562565,0.0004,0.0434,0.0532,0.0344,0.008390397,3.33e-05,0.000393998,-0.0173,0.0031,0.000502077,-0.004144305,0.050672,0.049287,1.1652101109215125,0.5244597742310031,0.09517764611537888,-0.7363709602885593,0.11718090867941128,-1.4336760844267895
