PC1,PC2,Ticker,Cluster
-2.456227788421263,-0.009173604942076478,GPRK,0
-1.9906047638954947,-0.029175048691744827,CRT,0
-2.208330692437254,-0.02966402049901631,MRT,0
7.393687276383569,0.2847731028442078,ITW,3
-0.22960529199477275,-0.008957368610545089,CNS,0
-1.9710313772713273,-0.03485420428923622,NEV,0
-2.0171780350315607,-0.03753506895217199,AJX,0
-2.597047566729193,-0.04132096192906541,STON,0
-2.212909763111389,-0.02415104366696005,DEX,0
7.4343093504329225,-0.060180439394045195,SYK,3
-2.25569514249736,-0.04903445528028591,ENZ,0
1.1982497650517177,-0.06379499624977161,NFG,0
-1.5156904237745712,-0.0354024438282611,MSGN,0
-2.1646961192013205,-0.025165926427173795,FPL,0
0.5024688668523613,0.09594054387435841,WBS,0
-1.0641540244737395,-0.03724968081846196,HSEB,0
1.0992441494888516,-0.02677850109660307,BPL,0
-1.4855291286434826,-0.02617570905751639,GNL,0
-1.1052845120931858,0.005291230882973178,PK,0
-2.4423214794639994,-0.02864678451514919,GCI,0
-0.3902539047251141,-0.012867358362155298,STC,0
5.603722195996268,-0.058200431670168945,HHC,3
1.0593321127611475,0.02388103977020161,PJC,0
-1.9832861069092058,-0.0347276514204556,FMN,0
12.821939900348333,0.27813285653308434,FDX,3
-1.297528825167302,-0.016066759699068955,BST,0
-1.1823907237037128,-0.03963901056434343,CTZ,0
-1.8134305369995782,-0.022641981479332222,BDN,0
-2.1387622542426756,-0.02352697805373541,NRE,0
-2.613499735511567,-0.04453430271482604,TAC,0
0.6347049878864975,-0.009972713538931205,AWR,0
4.276773034595126,0.22518233980713875,CW,3
-2.5775774652775083,-0.021619669404293166,NRT,0
1.3830027014149104,0.06088798043109667,DFS,0
1.0461901070696051,0.03893896880141316,MAXR,0
8.153109973842108,0.08476449457267118,MCK,3
-2.2158257123579874,-0.03433764683737139,DSU,0
-2.843044246890109,-0.012854243925420415,UAN,0
-1.0637882873065287,-0.02897165801412803,MS-PK,0
-1.5578183111694146,0.007423316933584657,MOS,0
1.8099138792652099,0.11858700900166581,ENS,0
-1.1665904502849858,-0.057235847107350864,X,0
-2.4901637157246226,0.021869825653396673,SCX,0
-1.8218051545053313,-0.012378836741325849,GOLF,0
1.6286686209224115,0.008320988923793963,PLD,0
2.866904473453222,-0.10064570419471022,MDT,3
-2.0688128770190066,-0.019312310552060303,EOI,0
-2.5297076970233796,-0.03736583511838216,BKS,0
-1.1785869799864874,-0.05659678635254483,RNR-PE,0
-1.1977945647425632,-0.03546113005772636,SB-PB,0
3.7261582054983444,0.06437076254359853,JPM,3
2.9729666030069573,-0.09876414268672645,DRI,3
2.620592288462242,0.0935750175739094,LOW,3
-1.12182877908637,-0.053623151273691716,EZT,0
0.2774848721088862,0.012850728654273903,HYH,0
-2.4052280571511497,-0.026442394663936275,BBW,0
1.5793937854116877,-0.00799918498585842,PFG,0
-1.732493081268718,-0.04241460152221971,CHMI,0
-3.029490051848287,-0.028537896685209063,WAC,0
-2.25854496249424,-0.01953427452821555,IGA,0
-2.3338187107645543,-0.033849910505275596,TWO,0
8.47675393109379,0.26949860042795487,HD,3
2.3677157829023363,0.05581588093498565,RS,3
-1.8628418193423857,-0.05468654698039634,KTP,0
0.7340701079043785,-0.0947591357889105,TCO,0
-1.2126354585922292,-0.10059818772728267,PRO,0
-2.186779616441692,-0.02718046444523508,MSL,0
-2.115216786822397,-0.03782493860410327,VKQ,0
-2.294775392993832,0.01131524285734842,WPX,0
-1.672756198497442,-0.049218773993089944,KW,0
-1.9763056398516106,-0.047838533777710426,INFY,0
0.43460506948209876,0.0815287912284586,WSM,0
-1.1334925989623048,-0.010576858192890828,CARS,0
-1.7185396288164156,-0.020632192086386673,ARES,0
0.5512099771844553,0.03476976533035586,UNM,0
-1.1078157578948902,0.015905661959858926,FTI,0
-0.03499197894837829,0.15252075914621843,TEX,0
-2.92449964185009,-0.03563022932146807,HMY,0
-1.3774598788824035,-0.040725353917388296,BTT,0
-2.4431641985442707,0.06474283252750765,CRC,0
-1.7766712293483207,-0.01044701113135277,AVX,0
