ISOMAP1,ISOMAP2,Ticker,Sector,Cluster,DistanceFromCenter
2.950154231239464,0.2858817209699497,EXR,Consumer Services,3,2.963973405158159
-2.850610785154846,-0.2192983024103448,SN,Energy,0,2.8590336818374817
-1.2462422059115652,-0.0668738211528718,HQH,,0,1.2480351532512657
1.4025841506478989,0.20139238683941765,PF,Consumer Non-Durables,0,1.4169690162898996
5.605482440933283,0.6600398462065379,COR,Consumer Services,3,5.644208181329929
-2.9177835317333227,-0.22500446036392913,NDRO,Energy,0,2.926446265564745
-3.0261604038550867,-0.23416617334477735,ECT,Energy,0,3.035206844121059
7.2981206901501325,0.6635726967910104,RGA,Finance,3,7.328225865236683
-1.2145328450499528,-0.07601927923831367,TCRX,,0,1.2169095950484758
-2.9512011292247258,-0.22776051511835405,HOS,Consumer Services,0,2.9599768508189848
-1.755489760701818,-0.11380566032927848,PGZ,,0,1.7591748145798103
-2.056237315467307,-0.1503900508867717,BFO,,0,2.0617296294436676
-2.1103741096695066,-0.15502759527784743,ACP,,0,2.116060594137369
0.6292852935453912,0.17880134919829968,RGR,Capital Goods,0,0.6541940867568595
-2.5722741462052587,-0.19516620485615896,JMLP,,0,2.579667445767758
-2.4731937147891987,-0.1870053152925829,TI,Consumer Services,0,2.4802536440494296
-2.1353911130593306,-0.15791796596803845,AFB,,0,2.1412223821238765
-3.0823212673561105,-0.23890871888484538,ZX,Capital Goods,0,3.0915662326974296
-2.7306047801672473,-0.2091348505502046,ASX,Technology,0,2.738601805883228
-1.5064790509962243,-0.09403372819402372,NSH,Energy,0,1.5094109689307786
-2.525854575532298,-0.19164921611133126,KMM,,0,2.5331148333175766
-2.16717869284955,-0.16061615678991303,NMZ,,0,2.173122416377652
-2.773734664309677,-0.21270162071000961,GCV,,0,2.7818781366993384
-1.9306580658652686,-0.133591365116655,TG,Capital Goods,0,1.935274456020218
-2.081749925854922,-0.15212759203657014,BYM,,0,2.0873010223865216
-2.220904987626659,-0.16485992122159013,KTF,,0,2.227015437236608
2.662850401926262,0.4028644422700512,ALK,Transportation,3,2.693152803292902
-1.77017816874676,-0.11974148326860673,ING,Finance,0,1.7742234278475184
-2.123060348902362,-0.156840869214329,MMU,,0,2.128845767860444
-2.7530615771771605,-0.21098769035144863,ENIC,Public Utilities,0,2.761134522838218
-2.713068046198497,-0.20764335121165114,GCAP,Finance,0,2.7210023859978025
-2.0791740309039244,-0.15185984810369937,MFT,,0,2.0847124656055933
-1.9400844871655136,-0.13373270028694584,COTY,Consumer Non-Durables,0,1.9446882147188305
-1.922272697264163,-0.13873896318621642,FSD,,0,1.9272728977893159
-2.9432573040677603,-0.22705718056330854,BBG,Energy,0,2.9520024595507333
6.1798862793595095,0.48989312531730866,CEO,Energy,3,6.19927332032143
-1.2282375530420249,-0.07725213461387641,KAP,,0,1.2306646086586959
-2.0402780257947764,-0.14936660389579498,HYI,,0,2.0457382053675377
55.76877699686034,-1.479207845846495,AGN-PA,,2,55.78839075987721
-1.7129293136798827,-0.12054027119446208,MYE,Consumer Non-Durables,0,1.7171653358495997
-2.0057353954918216,-0.1461599882865658,MQY,,0,2.0110537583328454
-1.5008321008295729,-0.09548103852875386,GDV,,0,1.5038662253003219
4.128122924565242,0.3609605662602738,LYB,Basic Industries,3,4.143873961731465
-2.71749721755853,-0.20731832168389405,MDR,Capital Goods,0,2.7253939190407284
-0.9621705763989644,-0.031589371107002114,HMC,Capital Goods,0,0.962688997784254
3.5935652643370273,0.3361668475719781,PSX,Energy,3,3.6092546957032736
-1.1825734152604617,-0.06876137946269593,PKO,,0,1.184570812482903
1.8385973240744375,0.1930686377027805,AME,Consumer Durables,0,1.848706471822417
0.09235500955626202,0.04115981157607531,BHP,Basic Industries,0,0.10111170990105584
-0.1813277221585192,0.02280306567715168,GLOB,Technology,0,0.18275590996592594
0.0758927960058229,0.14086308886142418,GNRC,Consumer Durables,0,0.1600066445156667
1.9048012903772082,0.20995999672412427,TSN,Consumer Non-Durables,0,1.916337954549529
-0.30484500623628735,0.0630855804832887,EBS,Health Care,0,0.31130414114193145
-2.7026268052618834,-0.20675405523827037,AWP,,0,2.7105237294437257
-2.080575885863884,-0.13394035079371308,SOI,Energy,0,2.084882738767106
-2.1040403333541526,-0.15501987247970878,NMT,,0,2.1097433221234945
-1.2303284193910389,-0.07720177843528185,EAB,Public Utilities,0,1.2327482038741011
-2.27418734970754,-0.16970957308240356,PNI,,0,2.280510785057948
1.5411580706327637,0.226984705958094,BMY,Health Care,0,1.557783764010713
-2.8711267485838343,-0.2207713647752025,VSLR,Capital Goods,0,2.879602195084989
-1.4404563552042362,-0.08406585649941507,CNO,Finance,0,1.4429073357209232
-1.0073167546637145,-0.03964889563308659,OMI,Health Care,0,1.0080967608077913
-3.032738497103095,-0.23472209956817677,LEE,Consumer Services,0,3.0418082214098954
20.367851095472272,-0.07713423756348033,CMG,Consumer Services,3,20.36799715087214
-2.109118924902336,-0.1555798548817726,EVG,,0,2.1148493399356414
16.61305937943685,0.15582721617780995,ESS,Consumer Services,3,16.613790177620412
-2.0302052389259164,-0.14808624585186703,NPN,,0,2.0355988918185077
-1.2081798153875978,-0.07518384704375097,MFO,Consumer Services,0,1.210516863643918
-1.5636797544580683,-0.0772842800086238,KRO,Basic Industries,0,1.5655884626677905
-2.4208798099394127,-0.1824242656298689,WMC,Consumer Services,0,2.4277433280441496
-2.5311927912177525,-0.19210723698177126,PCF,,0,2.53847240221624
-2.2158477165588053,-0.164190060664152,TPH,Capital Goods,0,2.2219224736699905
-2.1967354144723292,-0.16326147607846317,VMO,,0,2.202793860252982
1.2348058692003485,0.16663915591330627,MCY,Finance,0,1.2459992547731027
-2.6856369747040816,-0.2050274027321015,RBS,Finance,0,2.6934517251602568
-2.2973752741532576,-0.16955202186695162,CLS,Technology,0,2.3036234584692714
0.409228659234675,0.12351453753578892,MS,Finance,0,0.42746220478738184
-2.8363470086516163,-0.21799714648375093,ANW,Energy,0,2.8447121311939507
-2.76474033358142,-0.21202389245168848,JE,Public Utilities,0,2.77285831644934
7.688048913053867,1.8688671972055144,AMT,Consumer Services,3,7.911937859355289
0.0026916888025049273,0.09340517332747397,ITT,Capital Goods,0,0.09344394893702312
-1.1145673528999553,-0.06697189781603004,CTAA,Public Utilities,0,1.1165776369099887
-2.2519455447575196,-0.1678375375222002,ZF,,0,2.2581913505180995
-2.3088329317723866,-0.17297744084769973,PHD,,0,2.31530358741114
2.0709798939722868,0.529813893850767,SAIC,Technology,3,2.1376764215743167
-1.2917494888694416,-0.029359994666446385,ATU,Technology,0,1.2920831054081923
-1.5536227472192414,-0.09973635349808664,WNC,Capital Goods,0,1.5568207927973465
-2.0556791581003084,-0.14487595469437592,IDE,,0,2.0607779704025857
-2.040489839410352,-0.13448985124751314,GES,Consumer Non-Durables,0,2.044917187767138
2.8225787497907406,0.3048606309129921,PRI,Finance,3,2.838994681758127
-0.8681791101259017,-0.04482188422600709,GMED,Health Care,0,0.869335360240553
1.5542787538269147,0.19769479048557315,SHI,Basic Industries,0,1.566801096113633
-1.4044860862045008,-0.07966209192535137,DSX-PB,,0,1.4067434788304367
-2.7485538735126607,-0.21066160658526709,KFS,Finance,0,2.7566150815974537
-2.013686651824702,-0.1464601452483155,NXC,,0,2.0190058211612807
-2.4145698889880403,-0.18093278174883126,CSTM,Basic Industries,0,2.421339385612659
7.804879712241247,0.646511724976437,CB,Finance,3,7.831610609133158
-2.4324422577956857,-0.18363584116847273,EHT,,0,2.4393641506900576
-2.4218930554811413,-0.18272845964124523,NUV,,0,2.428776577240204
1.8520340934219088,0.29051836644463946,WTS,Capital Goods,0,1.8746816274873912
-1.215419633683191,-0.07560398221392042,CTBB,Public Utilities,0,1.2177687991031734
-2.3536066715601205,-0.17679899360066031,LOR,,0,2.360237752547509
-0.18345076260950682,0.04949789672183415,SWM,Basic Industries,0,0.19001111567983328
-1.1621602823760906,0.034855453780457964,TDW,Consumer Services,0,1.16268285641043
3.6612863133494895,0.36595480046801,NVRO,Health Care,3,3.679529913495184
0.12779713190578873,0.11322520032029554,LAZ,Finance,0,0.17073972270949903
3.5373152485017756,0.3716826613647103,CM,Finance,3,3.556788884379045
0.2299458601178288,0.060624964071041086,WMK,Consumer Services,0,0.23780345845664885
-2.209463926691576,-0.16376862502165573,NFJ,Finance,0,2.215524995546844
-2.3740447807608143,-0.17616371947062998,ECOM,Technology,0,2.3805718382597467
-1.7325685920690561,-0.12228906413706224,FDEU,,0,1.7368789656828911
-1.763305524155001,-0.12048218028272203,HT,Consumer Services,0,1.7674168515891269
-0.18350755602175445,0.03167422538591327,MTRN,Capital Goods,0,0.18622105055786517
-2.2150532038917103,-0.16485529951106165,EVN,,0,2.221179408748382
-2.09719177615347,-0.15340687074433934,ARA,Health Care,0,2.102795048015216
-0.3827176589692773,0.09600962915742785,BHVN,Health Care,0,0.39457655198690006
-1.231115525908176,-0.07670132693222957,EAE,Public Utilities,0,1.2335025462824671
-2.6393262703794766,-0.20088251922951447,AMRC,Basic Industries,0,2.6469599445490735
-2.06849355810937,-0.1518642734951085,PFD,,0,2.074060837464552
1.314482106799089,0.14822502505034602,ORA,Public Utilities,0,1.322812861725402
7.536547303013459,0.6295803049778625,HON,Capital Goods,3,7.562798199805114
-1.663929329660024,-0.11592274201351575,STAY,Consumer Services,0,1.6679624984449708
7.724621261752427,0.5336843294395134,KWR,Basic Industries,3,7.743035102658838
-2.386398357298507,-0.1796726298234975,DRH,Consumer Services,0,2.393152601407755
-0.8427731374380648,-0.03468535867137468,BBU,Basic Industries,0,0.8434865946139045
14.062735019749054,0.3943076294027159,TFX,Health Care,3,14.068261965938849
-3.040465632960757,-0.23537359525153184,PQ,Energy,0,3.049562590693473
-2.232167614959378,-0.16594863271363247,WSR,Consumer Services,0,2.238327770897945
-2.183578531492568,-0.1612799765988265,AHH,Finance,0,2.18952653193492
4.872837937337392,0.39395646152469327,LCII,Capital Goods,3,4.888737184297351
-2.3489146829418206,-0.1758599749287106,MX,Technology,0,2.3554886793448193
-1.9647076107293693,-0.14132890856184005,RWT,Consumer Services,0,1.969784215606671
-1.0718956811995177,-0.042201039333271385,CCU,Consumer Non-Durables,0,1.0727260969581127
-2.5955747230795247,-0.19640505787181312,HBM,Basic Industries,0,2.6029950230161756
-0.6514331362421959,-0.01979989236558747,WRE,,0,0.6517339692942453
-2.7946926384627484,-0.2144542223018895,TAHO,Basic Industries,0,2.8029087671454787
-1.122571574424633,-0.06694341417648349,GDV-PA,,0,1.1245658541889858
-2.438142788503787,-0.18408512492621368,NHA,,0,2.4450823279292915
10.029133454287283,0.5744673772573535,WCG,Health Care,3,10.045572687081474
-2.320983847118565,-0.17328513774209994,SRT,Technology,0,2.32744360996085
-1.3190555206181866,-0.0812313685468748,CUDA,Technology,0,1.3215543884794578
-0.9446714286207087,-0.033686667051042285,GPX,Consumer Services,0,0.9452718654383503
2.2505645660161147,0.25749460566300086,AGCO,Capital Goods,3,2.2652470809500773
1.171396420722886,0.22319495705432799,ESE,Consumer Durables,0,1.1924703616177939
-1.2980916918927514,-0.02285169159822862,NGS,Energy,0,1.2982928176532005
0.511879348134567,0.35552736983222444,VR,Finance,0,0.6232336461925724
-1.3782132343794888,-0.09070799522074945,GYB,Finance,0,1.3811950115084182
5.87776779943249,0.5040631688924171,TM,Capital Goods,3,5.899341826193777
-2.0873861692002516,-0.15329275375729418,BQH,,0,2.093007331024666
-2.4494820235184043,-0.1834418040428783,TKF,,0,2.4563414011513793
-2.5847027803492755,-0.19668725943749873,ABR,Consumer Services,0,2.592175599910297
-1.084005543377656,-0.05881294347088374,UZC,Public Utilities,0,1.0855998251626595
-1.1639215275796826,-0.057011758355269074,BYD,Consumer Services,0,1.1653169796043399
2.0613555523501446,0.2116443836138109,EQR,Consumer Services,0,2.072192090111349
-2.248421176576679,-0.1552136027149368,ANF,Consumer Services,0,2.253772182308187
-3.0028989121955756,-0.23219693133093314,AVP,Consumer Non-Durables,0,3.0118627611139375
0.6135371147185703,0.09499767984026757,ANDX,Energy,0,0.6208480895615465
-2.616351996449312,-0.19939200639366175,AMBR,Technology,0,2.6239388219884225
-2.432259651146371,-0.18319869942852113,MIE,,0,2.439149190612778
-2.257633593493835,-0.16847010036362386,GRR,,0,2.2639106910804627
5.534367744854712,7.636177050618311,EFX,Finance,3,9.430823202864
